Browser,Record ID,URL,Title,Visit Count,Hidden,Last Visit Time,Visit Duration (secs),Transition Type
Chrome/Edge,11077,https://accounts.google.com/signin/oauth/consent?as=S1343657091%3A1768839020358463&authuser=1&client_id=42935361826-hpjmh7m9acfji7h1crkql08d2u6parg2.apps.googleusercontent.com&flowName=GeneralOAuthFlow&part=AJi8hAODGv4_AJMAtqBbl0m0dnXhrpM3uhvPX3I4dOwPfr67ROLpjCk0JV-0G9uoYqu-laMtpxl2xdl11rx772ZSFr-nISAN8n6r8Dm4y1kLQHGcKrdSRY9Dr8faNVpLTGfV4wUmWRixGcYng2EZzs8q4RpIaqItEEd_hg6VOldrQ5bcCMbbEq7mw9H2zbxXKkQQFzrYG01_qm4CtYdOc9qRz8RF7vYsBRv23LIjcJvj21Ie8IwcV0xkNeYqR9KZfA78EKtU_FoUmlEWJ2z3BVHvZqoMDeNREYgA00iZmRpyQ6RmzxMb-p2AgYv2NcY-07RjQzbbypcHXnCElGeouGXrZ3_wINnXEjnuTYkmF6sSYrEOjKPMKkeBs_3ihM9j9UykADqBjG47U5xIxLVns9-5QDsVz3efJfXEj1REUOeOPkGhkFlubmEpBoQEjZAjwlbqq_T7H41orj7-g3vqDH1fU7CvMZTeauMbco1sIL3nhoESXy5jTsSQ-85GgKn1Y89zwZyE9g3-5Gynb1823KLF8V8e_MOZPA5dS80r2Nyo7tmBPMTXTrZyxTs-VXsGQWfvjbUkSfiOdhL7WKDMUP8a8O3NSIJOnCrOnQCC1aL0huMN-V7io72uHkyFTz9hIkGlPakyFB0B7sCxfPHJQQxJ72SBcI_6Mah-d59HQk2F57NkxrSKdgDLvsyFEWk3cn6cjsuASz_j6zf8B3W5xnHVo1RQpIjL3v2w1LiPgDO_VJunMKHa6g26zLORfjmYuF6qP2iK2ApS5Kc_Jo8RAVXqFJ15OJhuySiyAymFtR8nYI0dg8-3WxNhqs7Jkde849-yKD3htNmyFcwlfYcuNsCZizbRYAnbnJWeHBgMfwBmysuqRHvkaEc&rapt=AEjHL4N1CnZTYgwLEo9HpPExjsXjM2YJA8H88_1F_mu26DcbEYAK-jyW9-SdZyuSxI4Pxc6IyrUqIrJnKuJ9TCFBRvSCewtBWEnlMm3IGz5-dV462x0_nIQ&xsrf=AEMlUbYZdborfqV2UuT4ubjf20GL%3A1768839025638,Create an account | Image,1,No,2026-01-19 16:10:29.649603,0,Link
Chrome/Edge,11071,https://accounts.google.com/signin/oauth/id?authuser=1&part=AJi8hAO9nAbyy7rKIKlQ85ZP5HD2Nrz5gNqmJDeXqavpPvOSrv5V-bZVTeqf9maC00AWOodk086UNAR_gtmoX7jvkrE_VIDxvkYMogqPUnB9T7AfeR6tsCknyT8xeCRq28T07JQ5ERikOrwP9nOnfzaQsca0aXgp2CC-R2M3Z2nI_0-k0bQotXFDh5i1CzJIXxdoxSiL135bH0jJAkmaJ-zm1GtnAUmOBfMBI2XLyVgKRbFQrD5mg2NL6pGY2VxeXI36jBASzLj2TmmnSxs0FeqYnLhz0EYNzTbOS-QwXJXxmBxPl-g6RhatI6B8bbpXIMKiA9HksdoUiAjJTccCm02kPUG0qRJjd9Em6dQnkCBiWTV_PD3qTF7FvaxB5p20aQLvpUd6LueD7iADX63PdyOFg4L_76rMPWks74IbCkOcw8z2ZoWO9ZZZNJ1dC0Gy-F2kip5lZU_i9lfRKmMEASzwvrE4KB4QRapn290T3Wa76WeWretvvMKE8a5VGD7Lf-f6MohUlqVca1gJwuhuB_e9T0dBnWFzof6fam_1XaQJeRV9ou5BARRE2MyvhSzMj1wfDhflQNjydr6tPwlgoNukKZpjhloL5bCUxrYigxSkUmgPZXmwu9TezgcNxttHWLfVgLi0U2MW097L76beD9jZ8ZlsF8M6tB-QM5SAJfBjLg69jZFEOjd8IzrFMGVEpQOecpWNpJHe3z0og1VCO3vsboid7uB7havoZrrozBYbQnL4v5IVr7g9IR4rz7QNaIc2A7D1mxrcJZ0bziG5qt5oblfkvcm_MgzVBZ0IXtsYkbvoPA0HLCjyYCCkfsR9lpHfHaPMZlI5P_QcwNS2TGpnZyjVpc3hOA&flowName=GeneralOAuthFlow&as=S1343657091%3A1768839020358463&client_id=42935361826-hpjmh7m9acfji7h1crkql08d2u6parg2.apps.googleusercontent.com&rapt=AEjHL4N1CnZTYgwLEo9HpPExjsXjM2YJA8H88_1F_mu26DcbEYAK-jyW9-SdZyuSxI4Pxc6IyrUqIrJnKuJ9TCFBRvSCewtBWEnlMm3IGz5-dV462x0_nIQ&requestPath=%2Fsignin%2Foauth%2Fconsent#,Sign in - Google Accounts,3,No,2026-01-19 16:10:27.199764,2.462031,Link
Chrome/Edge,11071,https://accounts.google.com/signin/oauth/id?authuser=1&part=AJi8hAO9nAbyy7rKIKlQ85ZP5HD2Nrz5gNqmJDeXqavpPvOSrv5V-bZVTeqf9maC00AWOodk086UNAR_gtmoX7jvkrE_VIDxvkYMogqPUnB9T7AfeR6tsCknyT8xeCRq28T07JQ5ERikOrwP9nOnfzaQsca0aXgp2CC-R2M3Z2nI_0-k0bQotXFDh5i1CzJIXxdoxSiL135bH0jJAkmaJ-zm1GtnAUmOBfMBI2XLyVgKRbFQrD5mg2NL6pGY2VxeXI36jBASzLj2TmmnSxs0FeqYnLhz0EYNzTbOS-QwXJXxmBxPl-g6RhatI6B8bbpXIMKiA9HksdoUiAjJTccCm02kPUG0qRJjd9Em6dQnkCBiWTV_PD3qTF7FvaxB5p20aQLvpUd6LueD7iADX63PdyOFg4L_76rMPWks74IbCkOcw8z2ZoWO9ZZZNJ1dC0Gy-F2kip5lZU_i9lfRKmMEASzwvrE4KB4QRapn290T3Wa76WeWretvvMKE8a5VGD7Lf-f6MohUlqVca1gJwuhuB_e9T0dBnWFzof6fam_1XaQJeRV9ou5BARRE2MyvhSzMj1wfDhflQNjydr6tPwlgoNukKZpjhloL5bCUxrYigxSkUmgPZXmwu9TezgcNxttHWLfVgLi0U2MW097L76beD9jZ8ZlsF8M6tB-QM5SAJfBjLg69jZFEOjd8IzrFMGVEpQOecpWNpJHe3z0og1VCO3vsboid7uB7havoZrrozBYbQnL4v5IVr7g9IR4rz7QNaIc2A7D1mxrcJZ0bziG5qt5oblfkvcm_MgzVBZ0IXtsYkbvoPA0HLCjyYCCkfsR9lpHfHaPMZlI5P_QcwNS2TGpnZyjVpc3hOA&flowName=GeneralOAuthFlow&as=S1343657091%3A1768839020358463&client_id=42935361826-hpjmh7m9acfji7h1crkql08d2u6parg2.apps.googleusercontent.com&rapt=AEjHL4N1CnZTYgwLEo9HpPExjsXjM2YJA8H88_1F_mu26DcbEYAK-jyW9-SdZyuSxI4Pxc6IyrUqIrJnKuJ9TCFBRvSCewtBWEnlMm3IGz5-dV462x0_nIQ&requestPath=%2Fsignin%2Foauth%2Fconsent#,Sign in - Google Accounts,3,No,2026-01-19 16:10:25.819023,1.382087,Link
Chrome/Edge,11083,https://accounts.google.com/signin/oauth/consent?authuser=1&part=AJi8hAO1ahnLdOaRI3y4eYhBU1q-8v86a5uZvPkoFGxOX60qnQWIno1W2AgvUI6oxhVzN2XGwWA2BJApoU6mCmycbwHGo4uEnkoVwnRBu5vGwgxve6xazXaE0Ez-l25VKoyXcWt7oCCzGUnX6StRld0dFRG841xERqI20w_bqKNGospCQcI2VUz9ZVzGTFk2vX3LhL8Ns0Ctq5Ya0zcPo8oQ7EqR9SopNp2hOgty1J9qfShwn7y25V51VoIcLexo26K0ALxwTy9XreT3QGhzlhM9B7_3RAciOKvt1_b9c1_IyFUt_a8hTrAVPwn1UqRTZOPGain6INXuuqYrvOXN4UCSgh2c6e42kC1ZFCg7pi1P0KMpGuo_UxU_XtWYqMl5ZN2Kvmzxtoj1I6rO2xSJgJzxB9SyiXxwt-OBqHBk4JtgnJJMNTuRYXAQWpR2zmiFAl2YFsKlOz9lS9AUH2wvgIeXsmet3ds_P5v61wqE5qUPoEldRXrZgXw&flowName=GeneralOAuthFlow&as=S1343657091%3A1768839020358463&client_id=42935361826-hpjmh7m9acfji7h1crkql08d2u6parg2.apps.googleusercontent.com&requestPath=%2Fsignin%2Foauth%2Fconsent&pli=1&rapt=AEjHL4N1CnZTYgwLEo9HpPExjsXjM2YJA8H88_1F_mu26DcbEYAK-jyW9-SdZyuSxI4Pxc6IyrUqIrJnKuJ9TCFBRvSCewtBWEnlMm3IGz5-dV462x0_nIQ,Sign in - Google Accounts,1,No,2026-01-19 16:10:25.819023,0,Link
Chrome/Edge,11082,https://accounts.google.com/InteractiveLogin?authuser=1&continue=https://accounts.google.com/signin/oauth/consent?authuser%3D1%26part%3DAJi8hAO1ahnLdOaRI3y4eYhBU1q-8v86a5uZvPkoFGxOX60qnQWIno1W2AgvUI6oxhVzN2XGwWA2BJApoU6mCmycbwHGo4uEnkoVwnRBu5vGwgxve6xazXaE0Ez-l25VKoyXcWt7oCCzGUnX6StRld0dFRG841xERqI20w_bqKNGospCQcI2VUz9ZVzGTFk2vX3LhL8Ns0Ctq5Ya0zcPo8oQ7EqR9SopNp2hOgty1J9qfShwn7y25V51VoIcLexo26K0ALxwTy9XreT3QGhzlhM9B7_3RAciOKvt1_b9c1_IyFUt_a8hTrAVPwn1UqRTZOPGain6INXuuqYrvOXN4UCSgh2c6e42kC1ZFCg7pi1P0KMpGuo_UxU_XtWYqMl5ZN2Kvmzxtoj1I6rO2xSJgJzxB9SyiXxwt-OBqHBk4JtgnJJMNTuRYXAQWpR2zmiFAl2YFsKlOz9lS9AUH2wvgIeXsmet3ds_P5v61wqE5qUPoEldRXrZgXw%26flowName%3DGeneralOAuthFlow%26as%3DS1343657091%253A1768839020358463%26client_id%3D42935361826-hpjmh7m9acfji7h1crkql08d2u6parg2.apps.googleusercontent.com%26requestPath%3D%252Fsignin%252Foauth%252Fconsent%26pli%3D1&rart=ANgoxcfimjwZOe29O5b2-Gh2cebmURdRNVgFnKDmKaSv8HnIuz01-hKgwt_y2cbbneftlx5jxHwqWtHJm9IxN0kWztefQj7iwWSDw1vMoevoPaSB5h9VloA&dsh=S-820150150:1768839024272945&ifkv=AXbMIuCJdvdtgnXy_-ZV9wWyh0pJHWqkhWxOVEqmt57Kj1I-EfiaaPtpxtmQ2FfnOFTJ-MjEIBSwzw,Sign in - Google Accounts,1,No,2026-01-19 16:10:25.819023,0,Link
Chrome/Edge,11081,https://accounts.google.com/ServiceLogin?rart=ANgoxcfimjwZOe29O5b2-Gh2cebmURdRNVgFnKDmKaSv8HnIuz01-hKgwt_y2cbbneftlx5jxHwqWtHJm9IxN0kWztefQj7iwWSDw1vMoevoPaSB5h9VloA&continue=https%3A%2F%2Faccounts.google.com%2Fsignin%2Foauth%2Fconsent%3Fauthuser%3D1%26part%3DAJi8hAO1ahnLdOaRI3y4eYhBU1q-8v86a5uZvPkoFGxOX60qnQWIno1W2AgvUI6oxhVzN2XGwWA2BJApoU6mCmycbwHGo4uEnkoVwnRBu5vGwgxve6xazXaE0Ez-l25VKoyXcWt7oCCzGUnX6StRld0dFRG841xERqI20w_bqKNGospCQcI2VUz9ZVzGTFk2vX3LhL8Ns0Ctq5Ya0zcPo8oQ7EqR9SopNp2hOgty1J9qfShwn7y25V51VoIcLexo26K0ALxwTy9XreT3QGhzlhM9B7_3RAciOKvt1_b9c1_IyFUt_a8hTrAVPwn1UqRTZOPGain6INXuuqYrvOXN4UCSgh2c6e42kC1ZFCg7pi1P0KMpGuo_UxU_XtWYqMl5ZN2Kvmzxtoj1I6rO2xSJgJzxB9SyiXxwt-OBqHBk4JtgnJJMNTuRYXAQWpR2zmiFAl2YFsKlOz9lS9AUH2wvgIeXsmet3ds_P5v61wqE5qUPoEldRXrZgXw%26flowName%3DGeneralOAuthFlow%26as%3DS1343657091%253A1768839020358463%26client_id%3D42935361826-hpjmh7m9acfji7h1crkql08d2u6parg2.apps.googleusercontent.com%26requestPath%3D%252Fsignin%252Foauth%252Fconsent%26pli%3D1&authuser=1,Sign in - Google Accounts,1,No,2026-01-19 16:10:25.819023,0,Link
Chrome/Edge,11080,https://accounts.google.com/signin/oauth/consent?authuser=1&part=AJi8hAO1ahnLdOaRI3y4eYhBU1q-8v86a5uZvPkoFGxOX60qnQWIno1W2AgvUI6oxhVzN2XGwWA2BJApoU6mCmycbwHGo4uEnkoVwnRBu5vGwgxve6xazXaE0Ez-l25VKoyXcWt7oCCzGUnX6StRld0dFRG841xERqI20w_bqKNGospCQcI2VUz9ZVzGTFk2vX3LhL8Ns0Ctq5Ya0zcPo8oQ7EqR9SopNp2hOgty1J9qfShwn7y25V51VoIcLexo26K0ALxwTy9XreT3QGhzlhM9B7_3RAciOKvt1_b9c1_IyFUt_a8hTrAVPwn1UqRTZOPGain6INXuuqYrvOXN4UCSgh2c6e42kC1ZFCg7pi1P0KMpGuo_UxU_XtWYqMl5ZN2Kvmzxtoj1I6rO2xSJgJzxB9SyiXxwt-OBqHBk4JtgnJJMNTuRYXAQWpR2zmiFAl2YFsKlOz9lS9AUH2wvgIeXsmet3ds_P5v61wqE5qUPoEldRXrZgXw&flowName=GeneralOAuthFlow&as=S1343657091:1768839020358463&client_id=42935361826-hpjmh7m9acfji7h1crkql08d2u6parg2.apps.googleusercontent.com&requestPath=/signin/oauth/consent&pli=1#,Sign in - Google Accounts,1,No,2026-01-19 16:10:25.819023,0,Link
Chrome/Edge,11079,https://accounts.google.com/ServiceLogin?app_domain=https%3A%2F%2Faccounts.shutterstock.com&authuser=1&client_id=42935361826-hpjmh7m9acfji7h1crkql08d2u6parg2.apps.googleusercontent.com&continue=https%3A%2F%2Faccounts.google.com%2Fsignin%2Foauth%2Fconsent%3Fauthuser%3Dunknown%26part%3DAJi8hAO1ahnLdOaRI3y4eYhBU1q-8v86a5uZvPkoFGxOX60qnQWIno1W2AgvUI6oxhVzN2XGwWA2BJApoU6mCmycbwHGo4uEnkoVwnRBu5vGwgxve6xazXaE0Ez-l25VKoyXcWt7oCCzGUnX6StRld0dFRG841xERqI20w_bqKNGospCQcI2VUz9ZVzGTFk2vX3LhL8Ns0Ctq5Ya0zcPo8oQ7EqR9SopNp2hOgty1J9qfShwn7y25V51VoIcLexo26K0ALxwTy9XreT3QGhzlhM9B7_3RAciOKvt1_b9c1_IyFUt_a8hTrAVPwn1UqRTZOPGain6INXuuqYrvOXN4UCSgh2c6e42kC1ZFCg7pi1P0KMpGuo_UxU_XtWYqMl5ZN2Kvmzxtoj1I6rO2xSJgJzxB9SyiXxwt-OBqHBk4JtgnJJMNTuRYXAQWpR2zmiFAl2YFsKlOz9lS9AUH2wvgIeXsmet3ds_P5v61wqE5qUPoEldRXrZgXw%26flowName%3DGeneralOAuthFlow%26as%3DS1343657091%253A1768839020358463%26client_id%3D42935361826-hpjmh7m9acfji7h1crkql08d2u6parg2.apps.googleusercontent.com%26requestPath%3D%252Fsignin%252Foauth%252Fconsent%23&dsh=S1343657091%3A1768839020358463&flowName=GeneralOAuthFlow&o2v=2&opparams=%253F&passive=true&redirect_uri=https%3A%2F%2Faccounts.shutterstock.com%2Fsso%2Fgoogle%2Fcallback&response_type=code&sacu=1&scope=email%20profile&service=lso&state=z3IvghGiL31I7CQHf8yzV98I,Sign in - Google Accounts,1,No,2026-01-19 16:10:25.819023,0,Link
Chrome/Edge,11086,https://accounts.google.com/v3/signin/accountchooser?client_id=42935361826-hpjmh7m9acfji7h1crkql08d2u6parg2.apps.googleusercontent.com&redirect_uri=https%3A%2F%2Faccounts.shutterstock.com%2Fsso%2Fgoogle%2Fcallback&response_type=code&scope=email+profile&state=z3IvghGiL31I7CQHf8yzV98I&dsh=S1343657091%3A1768839020358463&o2v=2&service=lso&flowName=GeneralOAuthFlow&opparams=%253F&continue=https%3A%2F%2Faccounts.google.com%2Fsignin%2Foauth%2Fconsent%3Fauthuser%3Dunknown%26part%3DAJi8hAO1ahnLdOaRI3y4eYhBU1q-8v86a5uZvPkoFGxOX60qnQWIno1W2AgvUI6oxhVzN2XGwWA2BJApoU6mCmycbwHGo4uEnkoVwnRBu5vGwgxve6xazXaE0Ez-l25VKoyXcWt7oCCzGUnX6StRld0dFRG841xERqI20w_bqKNGospCQcI2VUz9ZVzGTFk2vX3LhL8Ns0Ctq5Ya0zcPo8oQ7EqR9SopNp2hOgty1J9qfShwn7y25V51VoIcLexo26K0ALxwTy9XreT3QGhzlhM9B7_3RAciOKvt1_b9c1_IyFUt_a8hTrAVPwn1UqRTZOPGain6INXuuqYrvOXN4UCSgh2c6e42kC1ZFCg7pi1P0KMpGuo_UxU_XtWYqMl5ZN2Kvmzxtoj1I6rO2xSJgJzxB9SyiXxwt-OBqHBk4JtgnJJMNTuRYXAQWpR2zmiFAl2YFsKlOz9lS9AUH2wvgIeXsmet3ds_P5v61wqE5qUPoEldRXrZgXw%26flowName%3DGeneralOAuthFlow%26as%3DS1343657091%253A1768839020358463%26client_id%3D42935361826-hpjmh7m9acfji7h1crkql08d2u6parg2.apps.googleusercontent.com%26requestPath%3D%252Fsignin%252Foauth%252Fconsent%23&app_domain=https%3A%2F%2Faccounts.shutterstock.com,Sign in - Google Accounts,1,No,2026-01-19 16:10:20.857912,4.968042,Link
Chrome/Edge,11085,https://accounts.google.com/o/oauth2/v2/auth?response_type=code&redirect_uri=https%3A%2F%2Faccounts.shutterstock.com%2Fsso%2Fgoogle%2Fcallback&scope=email%20profile&state=z3IvghGiL31I7CQHf8yzV98I&client_id=42935361826-hpjmh7m9acfji7h1crkql08d2u6parg2.apps.googleusercontent.com,Sign in - Google Accounts,1,No,2026-01-19 16:10:20.857912,0,Link
Chrome/Edge,11084,https://accounts.shutterstock.com/sso/google/login?next=%2Foauth%2Fauthorize%3FtryButtonSignUp%3Dtrue%26state%3D365a747815a4cc5aee45a90ee99a6043%26redirect_uri%3Dhttps%253A%252F%252Fwww.shutterstock.com%252Fnext-oauth%252Fcallback%253Flanding_page%253Dhttps%25253A%25252F%25252Fwww.shutterstock.com%25252Fimage-vector%25252Fdelicate-frosty-background-subtle-variations-light-2576468281%25253Fdd_referrer%25253Dandroid-app%2525253A%2525252F%2525252Fcom.google.android.googlequicksearchbox%2525252F%2526realm%253Dcustomer%26scope%3Dlicenses.create%2520licenses.view%2520organization.view%2520purchases.view%2520purchases.create%2520user.edit%2520user.email%2520user.view%2520user.address%2520organization.address%2520collections.view%2520collections.edit%2520media.upload%2520media.submit%2520media.edit%26site%3Dimage%26view%3Dsignup%26client_id%3Da0b76-a7f5e-fedec-bbebe-fa65b-85719,Sign in - Google Accounts,1,No,2026-01-19 16:10:20.857912,0,Link
Chrome/Edge,11088,https://accounts.shutterstock.com/users/new?next=%2Foauth%2Fauthorize%3FtryButtonSignUp%3Dtrue%26state%3D365a747815a4cc5aee45a90ee99a6043%26redirect_uri%3Dhttps%253A%252F%252Fwww.shutterstock.com%252Fnext-oauth%252Fcallback%253Flanding_page%253Dhttps%25253A%25252F%25252Fwww.shutterstock.com%25252Fimage-vector%25252Fdelicate-frosty-background-subtle-variations-light-2576468281%25253Fdd_referrer%25253Dandroid-app%2525253A%2525252F%2525252Fcom.google.android.googlequicksearchbox%2525252F%2526realm%253Dcustomer%26scope%3Dlicenses.create%2520licenses.view%2520organization.view%2520purchases.view%2520purchases.create%2520user.edit%2520user.email%2520user.view%2520user.address%2520organization.address%2520collections.view%2520collections.edit%2520media.upload%2520media.submit%2520media.edit%26site%3Dimage%26view%3Dsignup%26client_id%3Da0b76-a7f5e-fedec-bbebe-fa65b-85719,Create an account | Image,2,No,2026-01-19 16:10:17.313724,3.551937,Link
Chrome/Edge,11073,https://accounts.shutterstock.com/oauth/authorize?tryButtonSignUp=true&state=365a747815a4cc5aee45a90ee99a6043&redirect_uri=https%3A%2F%2Fwww.shutterstock.com%2Fnext-oauth%2Fcallback%3Flanding_page%3Dhttps%253A%252F%252Fwww.shutterstock.com%252Fimage-vector%252Fdelicate-frosty-background-subtle-variations-light-2576468281%253Fdd_referrer%253Dandroid-app%25253A%25252F%25252Fcom.google.android.googlequicksearchbox%25252F%26realm%3Dcustomer&scope=licenses.create%20licenses.view%20organization.view%20purchases.view%20purchases.create%20user.edit%20user.email%20user.view%20user.address%20organization.address%20collections.view%20collections.edit%20media.upload%20media.submit%20media.edit&site=image&view=signup&client_id=a0b76-a7f5e-fedec-bbebe-fa65b-85719,Create an account | Image,3,No,2026-01-19 16:10:17.313724,0,Link
Chrome/Edge,11087,https://www.shutterstock.com/signup?site=image&tryButtonSignUp=true,Create an account | Image,2,No,2026-01-19 16:10:17.313724,0,Link
Chrome/Edge,11075,https://www.shutterstock.com/image-vector/delicate-frosty-background-subtle-variations-light-2576468281?dd_referrer=android-app%3A%2F%2Fcom.google.android.googlequicksearchbox%2F,Delicate Frosty Background Subtle Variations Light Stock Vector (Royalty Free) 2576468281 | Shutterstock,4,No,2026-01-19 16:09:38.408129,38.913455,Link
Chrome/Edge,11088,https://accounts.shutterstock.com/users/new?next=%2Foauth%2Fauthorize%3FtryButtonSignUp%3Dtrue%26state%3D365a747815a4cc5aee45a90ee99a6043%26redirect_uri%3Dhttps%253A%252F%252Fwww.shutterstock.com%252Fnext-oauth%252Fcallback%253Flanding_page%253Dhttps%25253A%25252F%25252Fwww.shutterstock.com%25252Fimage-vector%25252Fdelicate-frosty-background-subtle-variations-light-2576468281%25253Fdd_referrer%25253Dandroid-app%2525253A%2525252F%2525252Fcom.google.android.googlequicksearchbox%2525252F%2526realm%253Dcustomer%26scope%3Dlicenses.create%2520licenses.view%2520organization.view%2520purchases.view%2520purchases.create%2520user.edit%2520user.email%2520user.view%2520user.address%2520organization.address%2520collections.view%2520collections.edit%2520media.upload%2520media.submit%2520media.edit%26site%3Dimage%26view%3Dsignup%26client_id%3Da0b76-a7f5e-fedec-bbebe-fa65b-85719,Create an account | Image,2,No,2026-01-19 16:09:26.733222,11.680709,Link
Chrome/Edge,11073,https://accounts.shutterstock.com/oauth/authorize?tryButtonSignUp=true&state=365a747815a4cc5aee45a90ee99a6043&redirect_uri=https%3A%2F%2Fwww.shutterstock.com%2Fnext-oauth%2Fcallback%3Flanding_page%3Dhttps%253A%252F%252Fwww.shutterstock.com%252Fimage-vector%252Fdelicate-frosty-background-subtle-variations-light-2576468281%253Fdd_referrer%253Dandroid-app%25253A%25252F%25252Fcom.google.android.googlequicksearchbox%25252F%26realm%3Dcustomer&scope=licenses.create%20licenses.view%20organization.view%20purchases.view%20purchases.create%20user.edit%20user.email%20user.view%20user.address%20organization.address%20collections.view%20collections.edit%20media.upload%20media.submit%20media.edit&site=image&view=signup&client_id=a0b76-a7f5e-fedec-bbebe-fa65b-85719,Create an account | Image,3,No,2026-01-19 16:09:26.733222,0,Link
Chrome/Edge,11087,https://www.shutterstock.com/signup?site=image&tryButtonSignUp=true,Create an account | Image,2,No,2026-01-19 16:09:26.733222,0,Link
Chrome/Edge,11075,https://www.shutterstock.com/image-vector/delicate-frosty-background-subtle-variations-light-2576468281?dd_referrer=android-app%3A%2F%2Fcom.google.android.googlequicksearchbox%2F,Delicate Frosty Background Subtle Variations Light Stock Vector (Royalty Free) 2576468281 | Shutterstock,4,No,2026-01-19 16:09:09.467575,17.271773,Link
Chrome/Edge,11075,https://www.shutterstock.com/image-vector/delicate-frosty-background-subtle-variations-light-2576468281?dd_referrer=android-app%3A%2F%2Fcom.google.android.googlequicksearchbox%2F,Delicate Frosty Background Subtle Variations Light Stock Vector (Royalty Free) 2576468281 | Shutterstock,4,No,2026-01-19 16:09:06.283392,3.186917,Link
Chrome/Edge,11089,https://www.shutterstock.com/image-vector/delicate-frosty-background-subtle-variations-light-2576468281#:~:text=A%20Delicate%20and%20Frosty%20Background%20with%20Subtle%20Variations%20in%20Light%20Blue%20and%20White.,shutterstock.com,1,Yes,2026-01-19 16:09:01.155576,5.139585,Link
Chrome/Edge,11069,https://chatgpt.com/c/696e4440-fd54-8322-88ad-100fece80984,ML Classification Algorithms,2,No,2026-01-19 14:49:26.039603,3127.306777,Link
Chrome/Edge,3,https://chatgpt.com/,ChatGPT,123,No,2026-01-19 14:46:37.410757,168.63446,Typed
Chrome/Edge,1909,https://gietuerp.in/StudentDashboard/DayWiseAttendance,ERP,49,No,2026-01-19 12:15:19.655052,18.859102,Link
Chrome/Edge,1908,https://gietuerp.in/StudentDashboard/Index,ERP,83,No,2026-01-19 12:15:18.271077,1.390379,Form Submit
Chrome/Edge,10862,https://gietuerp.in/SemesterRegistration/RegistrationPaymentDetails,ERP,11,No,2026-01-19 12:15:13.430855,4.845791,Link
Chrome/Edge,1908,https://gietuerp.in/StudentDashboard/Index,ERP,83,No,2026-01-19 12:15:10.881633,2.556342,Form Submit
Chrome/Edge,1909,https://gietuerp.in/StudentDashboard/DayWiseAttendance,ERP,49,No,2026-01-19 12:14:56.994920,13.89208,Reload
Chrome/Edge,1909,https://gietuerp.in/StudentDashboard/DayWiseAttendance,ERP,49,No,2026-01-19 12:14:54.009690,2.988949,Link
Chrome/Edge,1908,https://gietuerp.in/StudentDashboard/Index,ERP,83,No,2026-01-19 12:14:46.498709,7.518876,Form Submit
Chrome/Edge,1909,https://gietuerp.in/StudentDashboard/DayWiseAttendance,ERP,49,No,2026-01-19 12:14:19.874924,26.629759,Reload
Chrome/Edge,1909,https://gietuerp.in/StudentDashboard/DayWiseAttendance,ERP,49,No,2026-01-19 12:13:55.025735,24.852356,Link
Chrome/Edge,1908,https://gietuerp.in/StudentDashboard/Index,ERP,83,No,2026-01-19 12:13:50.736870,4.301515,Form Submit
Chrome/Edge,1910,https://gietuerp.in/,Login,62,No,2026-01-19 12:13:42.276187,8.475135,Link
Chrome/Edge,1909,https://gietuerp.in/StudentDashboard/DayWiseAttendance,ERP,49,No,2026-01-19 08:42:36.814530,16.226115,Link
Chrome/Edge,1908,https://gietuerp.in/StudentDashboard/Index,ERP,83,No,2026-01-19 08:42:29.714361,7.104869,Form Submit
Chrome/Edge,1910,https://gietuerp.in/,Login,62,No,2026-01-19 08:42:20.641545,9.079307,Form Submit
Chrome/Edge,1910,https://gietuerp.in/,Login,62,No,2026-01-19 08:42:12.074437,8.576389,Link
Chrome/Edge,11068,https://chatgpt.com/c/696d341b-6f8c-8324-aaa7-e936e2aabd28,TheHarvester Install Kali,1,No,2026-01-18 19:28:01.371854,428.183911,Link
Chrome/Edge,3,https://chatgpt.com/,ChatGPT,123,No,2026-01-18 19:27:48.127882,13.247452,Typed
Chrome/Edge,11041,https://courses.chaicode.com/learn/batch/Course-Name-Data-Projects-Live-Build-and-Walkthrough/about,Data Projects: Live Build and Walkthrough,1,No,2026-01-18 19:17:22.235021,4.464211,Link
Chrome/Edge,11043,https://chaicode.com/,ChaiCode - Home for Programmers,1,No,2026-01-18 19:17:01.865484,36.383707,Link
Chrome/Edge,11042,http://chaicode.com/,ChaiCode - Home for Programmers,1,No,2026-01-18 19:17:01.865484,0,Link
Chrome/Edge,11044,https://chat.whatsapp.com/JEScLmCFvG6HFJ6DB1Y985?mode=wwt,WhatsApp Group Invite,1,No,2026-01-18 18:55:38.949859,0,Link
Chrome/Edge,11045,https://bit.ly/4npHLBI,Bitly | bit.ly/4npHLBI,1,No,2026-01-18 18:55:25.985311,13.016062,Link
Chrome/Edge,8495,https://gdgocgietu.vercel.app/,GDG@GIETU,2,No,2026-01-18 18:55:22.812082,0,Reload
Chrome/Edge,11046,https://docs.google.com/forms/d/e/1FAIpQLSdofxTauSkorwVCSmJjlTRIdgxQi_E2phkuFtfJEbJ_huiy-g/viewform,HackYard by Zairza (Perception 2026),1,No,2026-01-18 18:55:19.710293,2.870575,Link
Chrome/Edge,11048,https://docs.google.com/forms/d/e/1FAIpQLSdofxTauSkorwVCSmJjlTRIdgxQi_E2phkuFtfJEbJ_huiy-g/viewform?usp=send_form,HackYard by Zairza (Perception 2026),1,No,2026-01-18 18:55:16.437024,3.277953,Link
